cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvpol,polintr,trstprl,stfdem,gndr,agea
CH,ESS1-7e01,1.0,08.12.2016,41005,ESS7e02_1,7,2.1,1093,1,1.11121361895588,0.452177154,1,2,8,9,1,53
CH,ESS1-7e01,1.0,08.12.2016,41006,ESS7e02_1,7,2.1,1096,1,1.14268206211503,0.452177154,1,3,8,9,1,17
CH,ESS1-7e01,1.0,08.12.2016,41007,ESS7e02_1,7,2.1,1103,1,1.0781133286674,0.452177154,3,2,5,6,2,47
CH,ESS1-7e01,1.0,08.12.2016,41008,ESS7e02_1,7,2.1,1106,1,1.0781133286674,0.452177154,1,2,8,9,2,43
CH,ESS1-7e01,1.0,08.12.2016,41009,ESS7e02_1,7,2.1,1107,1,1.14268206211503,0.452177154,0,4,5,8,1,27
CH,ESS1-7e01,1.0,08.12.2016,41010,ESS7e02_1,7,2.1,1112,1,1.1382743625012,0.452177154,2,3,5,10,2,77
CH,ESS1-7e01,1.0,08.12.2016,41011,ESS7e02_1,7,2.1,1113,1,0.99292491158611,0.452177154,1,4,0,88,1,56
CH,ESS1-7e01,1.0,08.12.2016,41012,ESS7e02_1,7,2.1,1117,1,0.99292491158611,0.452177154,2,1,5,8,1,70
CH,ESS1-7e01,1.0,08.12.2016,41013,ESS7e02_1,7,2.1,1118,1,0.99292491158611,0.452177154,2,1,6,8,1,69
CH,ESS1-7e01,1.0,08.12.2016,41014,ESS7e02_1,7,2.1,1120,1,1.11121361895588,0.452177154,66,1,9,9,1,35
CH,ESS1-7e01,1.0,08.12.2016,41015,ESS7e02_1,7,2.1,1121,1,0.99292491158611,0.452177154,1,1,6,7,1,60
CH,ESS1-7e01,1.0,08.12.2016,41016,ESS7e02_1,7,2.1,1125,1,1.11121361895588,0.452177154,2,2,3,6,1,51
CH,ESS1-7e01,1.0,08.12.2016,41017,ESS7e02_1,7,2.1,1127,1,1.14268206211503,0.452177154,1,2,6,4,1,25
CH,ESS1-7e01,1.0,08.12.2016,41018,ESS7e02_1,7,2.1,1133,1,1.13118761726617,0.452177154,0,4,6,8,2,17
CH,ESS1-7e01,1.0,08.12.2016,41019,ESS7e02_1,7,2.1,1134,1,1.1382743625012,0.452177154,5,3,6,9,2,64
CH,ESS1-7e01,1.0,08.12.2016,41020,ESS7e02_1,7,2.1,1135,1,1.0781133286674,0.452177154,2,1,8,8,2,41
CH,ESS1-7e01,1.0,08.12.2016,41021,ESS7e02_1,7,2.1,1137,1,0.99292491158611,0.452177154,2,1,7,7,1,79
CH,ESS1-7e01,1.0,08.12.2016,41022,ESS7e02_1,7,2.1,1138,1,0.99292491158611,0.452177154,1,2,7,9,1,60
CH,ESS1-7e01,1.0,08.12.2016,41023,ESS7e02_1,7,2.1,1139,1,1.0781133286674,0.452177154,2,3,4,4,2,53
CH,ESS1-7e01,1.0,08.12.2016,41024,ESS7e02_1,7,2.1,1141,1,1.1382743625012,0.452177154,2,2,4,6,2,57
CH,ESS1-7e01,1.0,08.12.2016,41025,ESS7e02_1,7,2.1,1142,1,1.11121361895588,0.452177154,1,1,6,8,1,44
CH,ESS1-7e01,1.0,08.12.2016,41026,ESS7e02_1,7,2.1,1144,1,0.962516997039201,0.452177154,2,3,8,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,41027,ESS7e02_1,7,2.1,1147,1,0.962516997039201,0.452177154,1,2,8,10,2,62
CH,ESS1-7e01,1.0,08.12.2016,41028,ESS7e02_1,7,2.1,1148,1,0.939634617822948,0.452177154,3,1,8,10,1,49
CH,ESS1-7e01,1.0,08.12.2016,41029,ESS7e02_1,7,2.1,1149,1,1.11121361895588,0.452177154,3,1,6,5,1,53
CH,ESS1-7e01,1.0,08.12.2016,41030,ESS7e02_1,7,2.1,1150,1,1.0781133286674,0.452177154,66,2,7,10,2,42
CH,ESS1-7e01,1.0,08.12.2016,41031,ESS7e02_1,7,2.1,1152,1,1.13118761726617,0.452177154,1,2,8,8,2,20
CH,ESS1-7e01,1.0,08.12.2016,41032,ESS7e02_1,7,2.1,1154,1,1.1382743625012,0.452177154,1,2,9,9,2,68
CH,ESS1-7e01,1.0,08.12.2016,41033,ESS7e02_1,7,2.1,1159,1,1.14268206211503,0.452177154,1,2,8,9,1,22
CH,ESS1-7e01,1.0,08.12.2016,41034,ESS7e02_1,7,2.1,1160,1,1.14268206211503,0.452177154,1,3,5,8,1,18
CH,ESS1-7e01,1.0,08.12.2016,41035,ESS7e02_1,7,2.1,1162,1,1.13118761726617,0.452177154,1,3,5,88,2,28
CH,ESS1-7e01,1.0,08.12.2016,41036,ESS7e02_1,7,2.1,1164,1,0.99292491158611,0.452177154,3,2,5,8,1,68
CH,ESS1-7e01,1.0,08.12.2016,41037,ESS7e02_1,7,2.1,1166,1,1.1382743625012,0.452177154,4,1,7,9,2,79
CH,ESS1-7e01,1.0,08.12.2016,41038,ESS7e02_1,7,2.1,1167,1,1.1382743625012,0.452177154,2,1,8,8,2,66
CH,ESS1-7e01,1.0,08.12.2016,41039,ESS7e02_1,7,2.1,1168,1,1.13118761726617,0.452177154,1,2,8,6,2,21
CH,ESS1-7e01,1.0,08.12.2016,41040,ESS7e02_1,7,2.1,1170,1,1.1382743625012,0.452177154,0,1,9,10,2,58
CH,ESS1-7e01,1.0,08.12.2016,41041,ESS7e02_1,7,2.1,1173,1,1.14268206211503,0.452177154,0,3,9,10,1,16
CH,ESS1-7e01,1.0,08.12.2016,41042,ESS7e02_1,7,2.1,1174,1,1.13118761726617,0.452177154,0,4,5,6,2,34
CH,ESS1-7e01,1.0,08.12.2016,41043,ESS7e02_1,7,2.1,1182,1,1.13118761726617,0.452177154,1,1,7,8,2,17
CH,ESS1-7e01,1.0,08.12.2016,41044,ESS7e02_1,7,2.1,1183,1,0.99292491158611,0.452177154,2,2,6,6,1,64
CH,ESS1-7e01,1.0,08.12.2016,41045,ESS7e02_1,7,2.1,1186,1,0.99292491158611,0.452177154,1,1,7,8,1,74
CH,ESS1-7e01,1.0,08.12.2016,41046,ESS7e02_1,7,2.1,1188,1,1.1382743625012,0.452177154,1,1,8,8,2,68
CH,ESS1-7e01,1.0,08.12.2016,41047,ESS7e02_1,7,2.1,1189,1,0.911645239287197,0.452177154,1,3,7,8,2,54
CH,ESS1-7e01,1.0,08.12.2016,41048,ESS7e02_1,7,2.1,1192,1,1.1382743625012,0.452177154,2,2,6,7,2,68
CH,ESS1-7e01,1.0,08.12.2016,41049,ESS7e02_1,7,2.1,1194,1,1.11121361895588,0.452177154,1,2,8,8,1,43
CH,ESS1-7e01,1.0,08.12.2016,41050,ESS7e02_1,7,2.1,1198,1,1.14268206211503,0.452177154,1,2,2,3,1,30
CH,ESS1-7e01,1.0,08.12.2016,41051,ESS7e02_1,7,2.1,1201,1,0.839610497846271,0.452177154,2,2,6,6,1,78
CH,ESS1-7e01,1.0,08.12.2016,41052,ESS7e02_1,7,2.1,1202,1,0.966244117613919,0.452177154,2,2,7,8,1,29
CH,ESS1-7e01,1.0,08.12.2016,41053,ESS7e02_1,7,2.1,1204,1,1.1382743625012,0.452177154,4,2,5,5,2,64
CH,ESS1-7e01,1.0,08.12.2016,41054,ESS7e02_1,7,2.1,1207,1,1.14268206211503,0.452177154,1,2,6,9,1,30
CH,ESS1-7e01,1.0,08.12.2016,41055,ESS7e02_1,7,2.1,1208,1,1.11121361895588,0.452177154,1,1,8,9,1,52
CH,ESS1-7e01,1.0,08.12.2016,41056,ESS7e02_1,7,2.1,1209,1,1.13118761726617,0.452177154,1,2,7,9,2,18
CH,ESS1-7e01,1.0,08.12.2016,41057,ESS7e02_1,7,2.1,1212,1,1.11121361895588,0.452177154,6,4,5,88,1,40
CH,ESS1-7e01,1.0,08.12.2016,41058,ESS7e02_1,7,2.1,1213,1,1.14268206211503,0.452177154,0,2,6,6,1,33
CH,ESS1-7e01,1.0,08.12.2016,41059,ESS7e02_1,7,2.1,1217,1,1.14268206211503,0.452177154,2,3,7,6,1,17
CH,ESS1-7e01,1.0,08.12.2016,41060,ESS7e02_1,7,2.1,1222,1,1.0781133286674,0.452177154,1,2,5,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,41061,ESS7e02_1,7,2.1,1223,1,1.13118761726617,0.452177154,0,4,5,9,2,21
CH,ESS1-7e01,1.0,08.12.2016,41062,ESS7e02_1,7,2.1,1225,1,1.0781133286674,0.452177154,1,2,6,8,2,40
CH,ESS1-7e01,1.0,08.12.2016,41063,ESS7e02_1,7,2.1,1227,1,1.11121361895588,0.452177154,0,4,5,5,1,40
CH,ESS1-7e01,1.0,08.12.2016,41064,ESS7e02_1,7,2.1,1228,1,1.0781133286674,0.452177154,2,2,5,7,2,49
CH,ESS1-7e01,1.0,08.12.2016,41065,ESS7e02_1,7,2.1,1229,1,1.0781133286674,0.452177154,1,3,8,9,2,50
CH,ESS1-7e01,1.0,08.12.2016,41066,ESS7e02_1,7,2.1,1230,1,1.14268206211503,0.452177154,1,4,7,7,1,33
CH,ESS1-7e01,1.0,08.12.2016,41067,ESS7e02_1,7,2.1,1233,1,1.0781133286674,0.452177154,2,3,88,7,2,41
CH,ESS1-7e01,1.0,08.12.2016,41068,ESS7e02_1,7,2.1,1236,1,1.0003312255145,0.452177154,2,2,3,6,2,999
CH,ESS1-7e01,1.0,08.12.2016,41069,ESS7e02_1,7,2.1,1237,1,1.11121361895588,0.452177154,1,3,7,8,1,36
CH,ESS1-7e01,1.0,08.12.2016,41070,ESS7e02_1,7,2.1,1240,1,1.14268206211503,0.452177154,1,2,8,10,1,31
CH,ESS1-7e01,1.0,08.12.2016,41071,ESS7e02_1,7,2.1,1241,1,1.0781133286674,0.452177154,2,2,7,10,2,47
CH,ESS1-7e01,1.0,08.12.2016,41072,ESS7e02_1,7,2.1,1242,1,1.0781133286674,0.452177154,1,2,7,7,2,44
CH,ESS1-7e01,1.0,08.12.2016,41073,ESS7e02_1,7,2.1,1243,1,0.99292491158611,0.452177154,1,1,6,8,1,63
CH,ESS1-7e01,1.0,08.12.2016,41074,ESS7e02_1,7,2.1,1245,1,0.99292491158611,0.452177154,5,1,3,6,1,66
CH,ESS1-7e01,1.0,08.12.2016,41075,ESS7e02_1,7,2.1,1246,1,0.99292491158611,0.452177154,0,1,7,7,1,57
CH,ESS1-7e01,1.0,08.12.2016,41076,ESS7e02_1,7,2.1,1247,1,1.14268206211503,0.452177154,1,2,6,8,1,23
CH,ESS1-7e01,1.0,08.12.2016,41077,ESS7e02_1,7,2.1,1253,1,1.14268206211503,0.452177154,0,3,8,9,1,17
CH,ESS1-7e01,1.0,08.12.2016,41078,ESS7e02_1,7,2.1,1254,1,1.1382743625012,0.452177154,1,2,6,9,2,82
CH,ESS1-7e01,1.0,08.12.2016,41079,ESS7e02_1,7,2.1,1256,1,0.99292491158611,0.452177154,1,1,4,6,1,67
CH,ESS1-7e01,1.0,08.12.2016,41080,ESS7e02_1,7,2.1,1259,1,1.0781133286674,0.452177154,3,2,10,9,2,42
CH,ESS1-7e01,1.0,08.12.2016,41081,ESS7e02_1,7,2.1,1263,1,1.1382743625012,0.452177154,1,2,7,9,2,63
CH,ESS1-7e01,1.0,08.12.2016,41082,ESS7e02_1,7,2.1,1264,1,1.13118761726617,0.452177154,1,2,8,9,2,23
CH,ESS1-7e01,1.0,08.12.2016,41083,ESS7e02_1,7,2.1,1265,1,1.0781133286674,0.452177154,2,2,6,8,2,39
CH,ESS1-7e01,1.0,08.12.2016,41084,ESS7e02_1,7,2.1,1266,1,0.839610497846271,0.452177154,3,1,0,0,1,66
CH,ESS1-7e01,1.0,08.12.2016,41085,ESS7e02_1,7,2.1,1267,1,0.966244117613919,0.452177154,0,2,8,7,1,21
CH,ESS1-7e01,1.0,08.12.2016,41086,ESS7e02_1,7,2.1,1268,1,0.939634617822948,0.452177154,3,3,5,5,1,46
CH,ESS1-7e01,1.0,08.12.2016,41087,ESS7e02_1,7,2.1,1269,1,0.911645239287197,0.452177154,1,3,3,6,2,47
CH,ESS1-7e01,1.0,08.12.2016,41088,ESS7e02_1,7,2.1,1273,1,0.911645239287197,0.452177154,1,3,3,4,2,37
CH,ESS1-7e01,1.0,08.12.2016,41089,ESS7e02_1,7,2.1,1274,1,0.911645239287197,0.452177154,1,2,5,9,2,50
CH,ESS1-7e01,1.0,08.12.2016,41090,ESS7e02_1,7,2.1,1278,1,0.962516997039201,0.452177154,2,2,7,7,2,65
CH,ESS1-7e01,1.0,08.12.2016,41091,ESS7e02_1,7,2.1,1282,1,0.839610497846271,0.452177154,66,4,5,5,1,69
CH,ESS1-7e01,1.0,08.12.2016,41092,ESS7e02_1,7,2.1,1284,1,0.962516997039201,0.452177154,0,4,4,7,2,57
CH,ESS1-7e01,1.0,08.12.2016,41093,ESS7e02_1,7,2.1,1288,1,0.962516997039201,0.452177154,2,4,7,10,2,85
CH,ESS1-7e01,1.0,08.12.2016,41094,ESS7e02_1,7,2.1,1290,1,0.956524493854456,0.452177154,66,2,5,3,2,25
CH,ESS1-7e01,1.0,08.12.2016,41095,ESS7e02_1,7,2.1,1293,1,0.911645239287197,0.452177154,1,2,8,10,2,52
CH,ESS1-7e01,1.0,08.12.2016,41096,ESS7e02_1,7,2.1,1295,1,0.966244117613919,0.452177154,2,3,7,10,1,30
CH,ESS1-7e01,1.0,08.12.2016,41097,ESS7e02_1,7,2.1,1299,1,0.962516997039201,0.452177154,2,3,7,8,2,64
CH,ESS1-7e01,1.0,08.12.2016,41098,ESS7e02_1,7,2.1,1301,1,0.911645239287197,0.452177154,1,2,4,5,2,36
CH,ESS1-7e01,1.0,08.12.2016,41099,ESS7e02_1,7,2.1,1303,1,0.966244117613919,0.452177154,1,3,7,9,1,24
CH,ESS1-7e01,1.0,08.12.2016,41100,ESS7e02_1,7,2.1,1305,1,0.966244117613919,0.452177154,1,2,7,8,1,21
CH,ESS1-7e01,1.0,08.12.2016,41101,ESS7e02_1,7,2.1,1306,1,0.962516997039201,0.452177154,2,3,7,8,2,68
CH,ESS1-7e01,1.0,08.12.2016,41102,ESS7e02_1,7,2.1,1307,1,0.911645239287197,0.452177154,66,2,7,5,2,39
CH,ESS1-7e01,1.0,08.12.2016,41103,ESS7e02_1,7,2.1,1308,1,0.839610497846271,0.452177154,2,2,4,9,1,70
CH,ESS1-7e01,1.0,08.12.2016,41104,ESS7e02_1,7,2.1,1309,1,0.962516997039201,0.452177154,2,3,7,8,2,67
CH,ESS1-7e01,1.0,08.12.2016,41105,ESS7e02_1,7,2.1,1310,1,0.956524493854456,0.452177154,1,3,5,5,2,31
CH,ESS1-7e01,1.0,08.12.2016,41106,ESS7e02_1,7,2.1,1311,1,0.962516997039201,0.452177154,1,2,5,9,2,83
CH,ESS1-7e01,1.0,08.12.2016,41107,ESS7e02_1,7,2.1,1312,1,0.939634617822948,0.452177154,2,2,6,7,1,40
CH,ESS1-7e01,1.0,08.12.2016,41108,ESS7e02_1,7,2.1,1314,1,0.911645239287197,0.452177154,0,2,8,9,2,53
CH,ESS1-7e01,1.0,08.12.2016,41109,ESS7e02_1,7,2.1,1315,1,0.962516997039201,0.452177154,3,2,5,9,2,79
CH,ESS1-7e01,1.0,08.12.2016,41110,ESS7e02_1,7,2.1,1316,1,0.911645239287197,0.452177154,0,4,7,8,2,49
CH,ESS1-7e01,1.0,08.12.2016,41111,ESS7e02_1,7,2.1,1317,1,0.939634617822948,0.452177154,1,2,6,0,1,54
CH,ESS1-7e01,1.0,08.12.2016,41112,ESS7e02_1,7,2.1,1319,1,0.956524493854456,0.452177154,66,4,6,7,2,25
CH,ESS1-7e01,1.0,08.12.2016,41113,ESS7e02_1,7,2.1,1322,1,0.966244117613919,0.452177154,1,3,8,9,1,16
CH,ESS1-7e01,1.0,08.12.2016,41114,ESS7e02_1,7,2.1,1323,1,0.956524493854456,0.452177154,2,2,7,7,2,18
CH,ESS1-7e01,1.0,08.12.2016,41115,ESS7e02_1,7,2.1,1328,1,0.962516997039201,0.452177154,1,3,5,8,2,73
CH,ESS1-7e01,1.0,08.12.2016,41116,ESS7e02_1,7,2.1,1333,1,1.0781133286674,0.452177154,1,3,8,3,2,48
CH,ESS1-7e01,1.0,08.12.2016,41117,ESS7e02_1,7,2.1,1335,1,1.13118761726617,0.452177154,2,4,88,88,2,22
CH,ESS1-7e01,1.0,08.12.2016,41118,ESS7e02_1,7,2.1,1336,1,1.0781133286674,0.452177154,3,4,5,7,2,50
CH,ESS1-7e01,1.0,08.12.2016,41119,ESS7e02_1,7,2.1,1339,1,1.0781133286674,0.452177154,66,2,6,10,2,44
CH,ESS1-7e01,1.0,08.12.2016,41120,ESS7e02_1,7,2.1,1340,1,0.839610497846271,0.452177154,3,2,6,9,1,59
CH,ESS1-7e01,1.0,08.12.2016,41121,ESS7e02_1,7,2.1,1346,1,1.14268206211503,0.452177154,66,2,8,7,1,34
CH,ESS1-7e01,1.0,08.12.2016,41122,ESS7e02_1,7,2.1,1347,1,1.1382743625012,0.452177154,2,3,4,5,2,73
CH,ESS1-7e01,1.0,08.12.2016,41123,ESS7e02_1,7,2.1,1349,1,1.0781133286674,0.452177154,1,2,1,6,2,52
CH,ESS1-7e01,1.0,08.12.2016,41124,ESS7e02_1,7,2.1,1351,1,1.11121361895588,0.452177154,66,3,7,9,1,43
CH,ESS1-7e01,1.0,08.12.2016,41125,ESS7e02_1,7,2.1,1353,1,1.13118761726617,0.452177154,2,3,5,7,2,20
CH,ESS1-7e01,1.0,08.12.2016,41126,ESS7e02_1,7,2.1,1355,1,1.1382743625012,0.452177154,2,3,5,7,2,68
CH,ESS1-7e01,1.0,08.12.2016,41127,ESS7e02_1,7,2.1,1356,1,1.13118761726617,0.452177154,1,3,9,9,2,18
CH,ESS1-7e01,1.0,08.12.2016,41128,ESS7e02_1,7,2.1,1359,1,0.962516997039201,0.452177154,2,2,8,7,2,64
CH,ESS1-7e01,1.0,08.12.2016,41129,ESS7e02_1,7,2.1,1360,1,0.962516997039201,0.452177154,4,1,9,10,2,67
CH,ESS1-7e01,1.0,08.12.2016,41130,ESS7e02_1,7,2.1,1361,1,0.956524493854456,0.452177154,1,2,8,10,2,18
CH,ESS1-7e01,1.0,08.12.2016,41131,ESS7e02_1,7,2.1,1362,1,0.839610497846271,0.452177154,2,2,5,8,1,89
CH,ESS1-7e01,1.0,08.12.2016,41132,ESS7e02_1,7,2.1,1363,1,0.962516997039201,0.452177154,3,3,5,2,2,75
CH,ESS1-7e01,1.0,08.12.2016,41133,ESS7e02_1,7,2.1,1364,1,0.839610497846271,0.452177154,1,3,5,7,1,64
CH,ESS1-7e01,1.0,08.12.2016,41134,ESS7e02_1,7,2.1,1367,1,0.939634617822948,0.452177154,1,1,4,8,1,52
CH,ESS1-7e01,1.0,08.12.2016,41135,ESS7e02_1,7,2.1,1369,1,0.956524493854456,0.452177154,1,2,7,8,2,27
CH,ESS1-7e01,1.0,08.12.2016,41136,ESS7e02_1,7,2.1,1370,1,0.956524493854456,0.452177154,1,2,10,10,2,34
CH,ESS1-7e01,1.0,08.12.2016,41137,ESS7e02_1,7,2.1,1371,1,0.962516997039201,0.452177154,1,2,8,10,2,70
CH,ESS1-7e01,1.0,08.12.2016,41138,ESS7e02_1,7,2.1,1372,1,0.966244117613919,0.452177154,66,3,9,10,1,16
CH,ESS1-7e01,1.0,08.12.2016,41139,ESS7e02_1,7,2.1,1375,1,1.1382743625012,0.452177154,3,2,10,9,2,81
CH,ESS1-7e01,1.0,08.12.2016,41140,ESS7e02_1,7,2.1,1378,1,0.911645239287197,0.452177154,2,3,9,6,2,49
CH,ESS1-7e01,1.0,08.12.2016,41141,ESS7e02_1,7,2.1,1379,1,1.11121361895588,0.452177154,1,1,8,9,1,46
CH,ESS1-7e01,1.0,08.12.2016,41142,ESS7e02_1,7,2.1,1382,1,1.13118761726617,0.452177154,2,2,6,7,2,33
CH,ESS1-7e01,1.0,08.12.2016,41143,ESS7e02_1,7,2.1,1390,1,1.13118761726617,0.452177154,1,3,6,2,2,31
CH,ESS1-7e01,1.0,08.12.2016,41144,ESS7e02_1,7,2.1,1392,1,1.14268206211503,0.452177154,1,2,6,2,1,26
CH,ESS1-7e01,1.0,08.12.2016,41145,ESS7e02_1,7,2.1,1395,1,1.11121361895588,0.452177154,0,2,4,2,1,39
CH,ESS1-7e01,1.0,08.12.2016,41146,ESS7e02_1,7,2.1,1397,1,1.11121361895588,0.452177154,0,3,6,7,1,43
CH,ESS1-7e01,1.0,08.12.2016,41147,ESS7e02_1,7,2.1,1398,1,0.99292491158611,0.452177154,2,2,7,4,1,65
CH,ESS1-7e01,1.0,08.12.2016,41148,ESS7e02_1,7,2.1,1399,1,1.0781133286674,0.452177154,1,2,7,8,2,48
CH,ESS1-7e01,1.0,08.12.2016,41149,ESS7e02_1,7,2.1,1400,1,1.11121361895588,0.452177154,1,2,8,8,1,48
CH,ESS1-7e01,1.0,08.12.2016,41150,ESS7e02_1,7,2.1,1402,1,1.13118761726617,0.452177154,66,3,5,88,2,34
CH,ESS1-7e01,1.0,08.12.2016,41151,ESS7e02_1,7,2.1,1404,1,1.1382743625012,0.452177154,0,1,6,7,2,59
CH,ESS1-7e01,1.0,08.12.2016,41152,ESS7e02_1,7,2.1,1405,1,1.1382743625012,0.452177154,1,3,4,6,2,63
CH,ESS1-7e01,1.0,08.12.2016,41153,ESS7e02_1,7,2.1,1409,1,1.11121361895588,0.452177154,0,3,7,7,1,49
CH,ESS1-7e01,1.0,08.12.2016,41154,ESS7e02_1,7,2.1,1410,1,1.0781133286674,0.452177154,2,2,5,8,2,36
CH,ESS1-7e01,1.0,08.12.2016,41155,ESS7e02_1,7,2.1,1413,1,1.1382743625012,0.452177154,2,2,6,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,41156,ESS7e02_1,7,2.1,1414,1,1.14268206211503,0.452177154,1,3,5,6,1,23
CH,ESS1-7e01,1.0,08.12.2016,41157,ESS7e02_1,7,2.1,1417,1,0.99292491158611,0.452177154,1,2,8,10,1,68
CH,ESS1-7e01,1.0,08.12.2016,41158,ESS7e02_1,7,2.1,1418,1,0.99292491158611,0.452177154,5,2,6,8,1,73
CH,ESS1-7e01,1.0,08.12.2016,41159,ESS7e02_1,7,2.1,1419,1,1.13118761726617,0.452177154,0,4,2,6,2,31
CH,ESS1-7e01,1.0,08.12.2016,41160,ESS7e02_1,7,2.1,1424,1,0.99292491158611,0.452177154,1,2,7,6,1,59
CH,ESS1-7e01,1.0,08.12.2016,41161,ESS7e02_1,7,2.1,1427,1,1.14268206211503,0.452177154,0,3,5,9,1,23
CH,ESS1-7e01,1.0,08.12.2016,41162,ESS7e02_1,7,2.1,1428,1,1.11121361895588,0.452177154,1,3,88,9,1,44
CH,ESS1-7e01,1.0,08.12.2016,41163,ESS7e02_1,7,2.1,1429,1,0.99292491158611,0.452177154,1,1,8,9,1,69
CH,ESS1-7e01,1.0,08.12.2016,41164,ESS7e02_1,7,2.1,1431,1,1.0781133286674,0.452177154,1,2,8,9,2,42
CH,ESS1-7e01,1.0,08.12.2016,41165,ESS7e02_1,7,2.1,1432,1,1.1382743625012,0.452177154,3,2,9,9,2,64
CH,ESS1-7e01,1.0,08.12.2016,41166,ESS7e02_1,7,2.1,1433,1,1.13118761726617,0.452177154,1,3,6,8,2,21
CH,ESS1-7e01,1.0,08.12.2016,41167,ESS7e02_1,7,2.1,1436,1,1.14268206211503,0.452177154,2,2,4,10,1,25
CH,ESS1-7e01,1.0,08.12.2016,41168,ESS7e02_1,7,2.1,1438,1,0.99292491158611,0.452177154,3,2,6,7,1,66
CH,ESS1-7e01,1.0,08.12.2016,41169,ESS7e02_1,7,2.1,1439,1,1.14268206211503,0.452177154,1,2,2,3,1,30
CH,ESS1-7e01,1.0,08.12.2016,41170,ESS7e02_1,7,2.1,1440,1,1.1382743625012,0.452177154,2,3,8,8,2,75
CH,ESS1-7e01,1.0,08.12.2016,41171,ESS7e02_1,7,2.1,1444,1,1.14268206211503,0.452177154,1,2,8,8,1,25
CH,ESS1-7e01,1.0,08.12.2016,41172,ESS7e02_1,7,2.1,1447,1,1.14268206211503,0.452177154,2,2,8,9,1,28
CH,ESS1-7e01,1.0,08.12.2016,41173,ESS7e02_1,7,2.1,1448,1,1.13118761726617,0.452177154,0,3,5,8,2,21
CH,ESS1-7e01,1.0,08.12.2016,41174,ESS7e02_1,7,2.1,1449,1,1.11121361895588,0.452177154,1,4,1,88,1,42
CH,ESS1-7e01,1.0,08.12.2016,41175,ESS7e02_1,7,2.1,1450,1,1.11121361895588,0.452177154,0,3,2,8,1,45
CH,ESS1-7e01,1.0,08.12.2016,41176,ESS7e02_1,7,2.1,1451,1,1.13118761726617,0.452177154,0,2,5,9,2,23
CH,ESS1-7e01,1.0,08.12.2016,41177,ESS7e02_1,7,2.1,1453,1,1.1382743625012,0.452177154,1,3,8,8,2,66
CH,ESS1-7e01,1.0,08.12.2016,41178,ESS7e02_1,7,2.1,1454,1,1.11121361895588,0.452177154,66,1,8,9,1,47
CH,ESS1-7e01,1.0,08.12.2016,41179,ESS7e02_1,7,2.1,1455,1,0.99292491158611,0.452177154,1,3,4,5,1,80
CH,ESS1-7e01,1.0,08.12.2016,41180,ESS7e02_1,7,2.1,1457,1,0.99292491158611,0.452177154,1,2,0,8,1,86
CH,ESS1-7e01,1.0,08.12.2016,41181,ESS7e02_1,7,2.1,1459,1,0.99292491158611,0.452177154,2,1,4,5,1,64
CH,ESS1-7e01,1.0,08.12.2016,41182,ESS7e02_1,7,2.1,1460,1,1.0781133286674,0.452177154,2,1,7,8,2,38
CH,ESS1-7e01,1.0,08.12.2016,41183,ESS7e02_1,7,2.1,1462,1,0.99292491158611,0.452177154,2,1,6,8,1,66
CH,ESS1-7e01,1.0,08.12.2016,41184,ESS7e02_1,7,2.1,1463,1,1.0781133286674,0.452177154,1,2,3,9,2,53
CH,ESS1-7e01,1.0,08.12.2016,41185,ESS7e02_1,7,2.1,1464,1,1.1382743625012,0.452177154,1,1,7,10,2,74
CH,ESS1-7e01,1.0,08.12.2016,41186,ESS7e02_1,7,2.1,1468,1,1.13118761726617,0.452177154,1,2,10,10,2,18
CH,ESS1-7e01,1.0,08.12.2016,41187,ESS7e02_1,7,2.1,1469,1,1.1382743625012,0.452177154,5,2,0,6,2,69
CH,ESS1-7e01,1.0,08.12.2016,41188,ESS7e02_1,7,2.1,1471,1,1.11121361895588,0.452177154,1,3,7,9,1,40
CH,ESS1-7e01,1.0,08.12.2016,41189,ESS7e02_1,7,2.1,1472,1,1.1382743625012,0.452177154,2,2,6,8,2,62
CH,ESS1-7e01,1.0,08.12.2016,41190,ESS7e02_1,7,2.1,1475,1,0.99292491158611,0.452177154,1,1,3,6,1,65
CH,ESS1-7e01,1.0,08.12.2016,41191,ESS7e02_1,7,2.1,1477,1,1.0781133286674,0.452177154,2,2,10,10,2,51
CH,ESS1-7e01,1.0,08.12.2016,41192,ESS7e02_1,7,2.1,1478,1,1.11121361895588,0.452177154,1,1,8,10,1,51
CH,ESS1-7e01,1.0,08.12.2016,41193,ESS7e02_1,7,2.1,1479,1,1.1382743625012,0.452177154,2,2,5,10,2,76
CH,ESS1-7e01,1.0,08.12.2016,41194,ESS7e02_1,7,2.1,1484,1,0.99292491158611,0.452177154,1,2,7,9,1,84
CH,ESS1-7e01,1.0,08.12.2016,41195,ESS7e02_1,7,2.1,1485,1,0.99292491158611,0.452177154,1,2,8,10,1,65
CH,ESS1-7e01,1.0,08.12.2016,41196,ESS7e02_1,7,2.1,1490,1,1.14268206211503,0.452177154,1,2,8,8,1,33
CH,ESS1-7e01,1.0,08.12.2016,41197,ESS7e02_1,7,2.1,1491,1,1.1382743625012,0.452177154,1,4,7,88,2,62
